,,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先)
相模ゴム工業,T5194,,,89.56,,,,,,,,,,,,83.82,,,,,,,,,,,,112.62,,,,,,,,,,,,78.43,,,,,,,,,,,,95.83,,,,,,,,,,,,77.64,,,,,,,,,,,,131.98,,,,,,,,,,,,113.2,,,,,,,,,,,,148.98,,,,,,,,,,,,121.75,,,,,,,,,,,,128.57,,,,,,,,,,,,111.11,,,,,,,,,
バンドー化学,T5195,,,74.62,,,,,,,,,,,,82.23,,,,,,,,,,,,78.69,,,,,,,,,,,,69.06,,,,,,,,,,,,88.87,,,,,,,,,,,,77.86,,,,,,,,,,,,64.91,,,,,,,,,,,,64.86,,,,,,,,,,,,58.54,,,,,,,,,,,,50.72,,,,,,,,,,,,72.88,,,,,,,,,,,,64.57,,,,,,,,,
不二ラテックス,T5199,,,231.57,,,,,,,,,,,,225.79,,,,,,,,,,,,256.88,,,,,,,,,,,,316.31,,,,,,,,,,,,303.55,,,,,,,,,,,,279.77,,,,,,,,,,,,243.31,,,,,,,,,,,,232.82,,,,,,,,,,,,260.97,,,,,,,,,,,,318.7,,,,,,,,,,,,306.13,,,,,,,,,,,,276.39,,,,,,,,,
日東紡,T3110,,,92.18,,,,,,,,,,,,86.61,,,,,,,,,,,,69.01,,,,,,,,,,,,62.81,,,,,,,,,,,,78.05,,,,,,,,,,,,83.86,,,,,,,,,,,,90.21,,,,,,,,,,,,79.98,,,,,,,,,,,,68.81,,,,,,,,,,,,67.17,,,,,,,,,,,,79.14,,,,,,,,,,,,80.96,,,,,,,,,
神島化学工業,T4026,,,,243.34,,,,,,,,,,,,198.12,,,,,,,,,,,,187.35,,,,,,,,,,,,174.59,,,,,,,,,,,,153.32,,,,,,,,,,,,118.52,,,,,,,,,,,,243.34,,,,,,,,,,,,198.12,,,,,,,,,,,,187.35,,,,,,,,,,,,174.59,,,,,,,,,,,,153.32,,,,,,,,,,,,118.52,,,,,,,,
ＡＧＣ,T5201,,,,,,,,,,,,99.26,,,,,,,,,,,,107.88,,,,,,,,,,,,118.49,,,,,,,,,,,,82.65,,,,,,,,,,,,113.51,,,,,,,,,,,,80.11,,,,,,,,,,,,74.19,,,,,,,,,,,,79.28,,,,,,,,,,,,86.37,,,,,,,,,,,,90.98,,,,,,,,,,,,115.81,,,,,,,,,,,,90.14
日本板硝子,T5202,,,141.68,,,,,,,,,,,,120.78,,,,,,,,,,,,107.35,,,,,,,,,,,,104.78,,,,,,,,,,,,115.53,,,,,,,,,,,,119.11,,,,,,,,,,,,679,,,,,,,,,,,,528.8,,,,,,,,,,,,477.01,,,,,,,,,,,,508.54,,,,,,,,,,,,919.69,,,,,,,,,,,,1184.04,,,,,,,,,
石塚硝子,T5204,,,273.47,,,,,,,,,,,,250.05,,,,,,,,,,,,229.63,,,,,,,,,,,,202.94,,,,,,,,,,,,213.58,,,,,,,,,,,,265.99,,,,,,,,,,,,325.69,,,,,,,,,,,,281.91,,,,,,,,,,,,252.55,,,,,,,,,,,,217.43,,,,,,,,,,,,220.44,,,,,,,,,,,,233.68,,,,,,,,,
日本山村硝子,T5210,,,70.72,,,,,,,,,,,,70.84,,,,,,,,,,,,76.6,,,,,,,,,,,,85.89,,,,,,,,,,,,100.34,,,,,,,,,,,,100.7,,,,,,,,,,,,79.63,,,,,,,,,,,,84.34,,,,,,,,,,,,84.84,,,,,,,,,,,,90.17,,,,,,,,,,,,102.8,,,,,,,,,,,,103.5,,,,,,,,,
日本電気硝子,T5214,,,,,,,,,,,,36.69,,,,,,,,,,,,41.28,,,,,,,,,,,,35.06,,,,,,,,,,,,36.53,,,,,,,,,,,,38.05,,,,,,,,,,,,36.49,,,,,,,,,,,,36.56,,,,,,,,,,,,40.95,,,,,,,,,,,,39.46,,,,,,,,,,,,39.75,,,,,,,,,,,,38.38,,,,,,,,,,,,40.07
倉元製作所,T5216,,,,,,,,,,,,785.93,,,,,,,,,,,,1098.33,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,318.6,,,,,,,,,,,,142.65,,,,,,,,,,,,802.88,,,,,,,,,,,,1111.07,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,318.6,,,,,,,,,,,,142.65
オハラ,T5218,,,,,,,,,,38.86,,,,,,,,,,,,33.4,,,,,,,,,,,,33.19,,,,,,,,,,,,30.57,,,,,,,,,,,,36.52,,,,,,,,,,,,33.95,,,,,,,,,,,,35.42,,,,,,,,,,,,32.1,,,,,,,,,,,,32.2,,,,,,,,,,,,31.62,,,,,,,,,,,,37.16,,,,,,,,,,,,33.75,,
住友大阪セメント,T5232,,,80.13,,,,,,,,,,,,68.52,,,,,,,,,,,,65.97,,,,,,,,,,,,71.13,,,,,,,,,,,,67.89,,,,,,,,,,,,69.39,,,,,,,,,,,,84.53,,,,,,,,,,,,72.56,,,,,,,,,,,,67.09,,,,,,,,,,,,67.92,,,,,,,,,,,,62.22,,,,,,,,,,,,60.78,,,,,,,,,
太平洋セメント,T5233,,,157.02,,,,,,,,,,,,121.19,,,,,,,,,,,,109.11,,,,,,,,,,,,113.26,,,,,,,,,,,,104.95,,,,,,,,,,,,101.59,,,,,,,,,,,,206.42,,,,,,,,,,,,170.08,,,,,,,,,,,,148.71,,,,,,,,,,,,140.77,,,,,,,,,,,,128.17,,,,,,,,,,,,114.12,,,,,,,,,
ノザワ,T5237,,,72.19,,,,,,,,,,,,61.18,,,,,,,,,,,,57.01,,,,,,,,,,,,82.04,,,,,,,,,,,,62.61,,,,,,,,,,,,64.79,,,,,,,,,,,,73.47,,,,,,,,,,,,59.71,,,,,,,,,,,,55.66,,,,,,,,,,,,78.27,,,,,,,,,,,,60.96,,,,,,,,,,,,58.8,,,,,,,,,
日本ヒューム,T5262,,,64.63,,,,,,,,,,,,69.13,,,,,,,,,,,,68.32,,,,,,,,,,,,62.49,,,,,,,,,,,,55.82,,,,,,,,,,,,48.38,,,,,,,,,,,,56.6,,,,,,,,,,,,61.12,,,,,,,,,,,,59.42,,,,,,,,,,,,54.27,,,,,,,,,,,,48.21,,,,,,,,,,,,40.34,,,,,,,,,
旭コンクリート工業,T5268,,,64.71,,,,,,,,,,,,58.77,,,,,,,,,,,,51.99,,,,,,,,,,,,56.85,,,,,,,,,,,,45.65,,,,,,,,,,,,38.93,,,,,,,,,,,,64.71,,,,,,,,,,,,58.77,,,,,,,,,,,,51.99,,,,,,,,,,,,56.85,,,,,,,,,,,,45.65,,,,,,,,,,,,38.93,,,,,,,,,
日本コンクリート工業,T5269,,,98.67,,,,,,,,,,,,104.99,,,,,,,,,,,,120.67,,,,,,,,,,,,123.19,,,,,,,,,,,,115.54,,,,,,,,,,,,113.44,,,,,,,,,,,,81.59,,,,,,,,,,,,83.16,,,,,,,,,,,,100.11,,,,,,,,,,,,99.76,,,,,,,,,,,,92.67,,,,,,,,,,,,94.41,,,,,,,,,
トーヨーアサノ,T5271,,496.96,,,,,,,,,,,,542.12,,,,,,,,,,,,470.1,,,,,,,,,,,,336.31,,,,,,,,,,,,324.59,,,,,,,,,,,,377.31,,,,,,,,,,,,483.63,,,,,,,,,,,,476.86,,,,,,,,,,,,433.64,,,,,,,,,,,,347.61,,,,,,,,,,,,337.53,,,,,,,,,,,,392.3,,,,,,,,,,
三谷セキサン,T5273,,,75.1,,,,,,,,,,,,75.18,,,,,,,,,,,,72.26,,,,,,,,,,,,64.33,,,,,,,,,,,,68.31,,,,,,,,,,,,55.27,,,,,,,,,,,,58.25,,,,,,,,,,,,54.84,,,,,,,,,,,,53.12,,,,,,,,,,,,48.52,,,,,,,,,,,,50.64,,,,,,,,,,,,43.77,,,,,,,,,
日本興業,T5279,,,151.01,,,,,,,,,,,,146.98,,,,,,,,,,,,131,,,,,,,,,,,,127.12,,,,,,,,,,,,101.18,,,,,,,,,,,,96.05,,,,,,,,,,,,151.49,,,,,,,,,,,,146.46,,,,,,,,,,,,130.04,,,,,,,,,,,,127.87,,,,,,,,,,,,104.56,,,,,,,,,,,,99.81,,,,,,,,,
ジオスター,T5282,,,86.53,,,,,,,,,,,,83.23,,,,,,,,,,,,82.06,,,,,,,,,,,,65.51,,,,,,,,,,,,56,,,,,,,,,,,,62.49,,,,,,,,,,,,90.03,,,,,,,,,,,,91.82,,,,,,,,,,,,84.35,,,,,,,,,,,,67.88,,,,,,,,,,,,54.06,,,,,,,,,,,,59.91,,,,,,,,,
ヤマウホールディングス,T5284,,,275.11,,,,,,,,,,,,411.8,,,,,,,,,,,,286.85,,,,,,,,,,,,252.58,,,,,,,,,,,,280.22,,,,,,,,,,,,234.16,,,,,,,,,,,,332.9,,,,,,,,,,,,397.06,,,,,,,,,,,,291.65,,,,,,,,,,,,266.67,,,,,,,,,,,,282.02,,,,,,,,,,,,229.34,,,,,,,,,
ヤマックス,T5285,,,253.75,,,,,,,,,,,,250.02,,,,,,,,,,,,237.29,,,,,,,,,,,,229.46,,,,,,,,,,,,200,,,,,,,,,,,,174.73,,,,,,,,,,,,260.24,,,,,,,,,,,,239.65,,,,,,,,,,,,217.7,,,,,,,,,,,,208.93,,,,,,,,,,,,184.98,,,,,,,,,,,,177.87,,,,,,,,,
イトーヨーギョー,T5287,,,27.3,,,,,,,,,,,,39.25,,,,,,,,,,,,34.89,,,,,,,,,,,,51.18,,,,,,,,,,,,69.33,,,,,,,,,,,,84.53,,,,,,,,,,,,27.3,,,,,,,,,,,,39.25,,,,,,,,,,,,34.89,,,,,,,,,,,,51.18,,,,,,,,,,,,69.33,,,,,,,,,,,,84.53,,,,,,,,,
アジアパイルホールディングス,T5288,,,3.58,,,,,,,,,,,,3.26,,,,,,,,,,,,2.99,,,,,,,,,,,,2.73,,,,,,,,,,,,2.6,,,,,,,,,,,,2.76,,,,,,,,,,,,132.66,,,,,,,,,,,,145.4,,,,,,,,,,,,148.85,,,,,,,,,,,,135.28,,,,,,,,,,,,115.14,,,,,,,,,,,,107.99,,,,,,,,,
ベルテクスコーポレーション,T5290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51,,,,,,,,,,,,14.91,,,,,,,,,,,,14.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,,,,,,,,,,,,82.82,,,,,,,,,,,,76.47,,,,,,,,,
東海カーボン,T5301,,,,,,,,,,,,43.98,,,,,,,,,,,,44.29,,,,,,,,,,,,87.3,,,,,,,,,,,,140.48,,,,,,,,,,,,152.09,,,,,,,,,,,,164.32,,,,,,,,,,,,41.3,,,,,,,,,,,,45.58,,,,,,,,,,,,65.21,,,,,,,,,,,,108.52,,,,,,,,,,,,116.71,,,,,,,,,,,,111.66
日本カーボン,T5302,,,,,,,,,,,,38.82,,,,,,,,,,,,39.26,,,,,,,,,,,,53.87,,,,,,,,,,,,33.55,,,,,,,,,,,,20.78,,,,,,,,,,,,26.81,,,,,,,,,,,,90.75,,,,,,,,,,,,84.23,,,,,,,,,,,,84.47,,,,,,,,,,,,58.23,,,,,,,,,,,,45.15,,,,,,,,,,,,45.42
ＳＥＣカーボン,T5304,,,14.02,,,,,,,,,,,,16.13,,,,,,,,,,,,14.04,,,,,,,,,,,,32.9,,,,,,,,,,,,18.71,,,,,,,,,,,,9.74,,,,,,,,,,,,15.18,,,,,,,,,,,,17.6,,,,,,,,,,,,14.57,,,,,,,,,,,,33.34,,,,,,,,,,,,19.09,,,,,,,,,,,,9.81,,,,,,,,,
東洋炭素,T5310,,,,,,,,,,,,21.8,,,,,,,,,,,,22.37,,,,,,,,,,,,18.1,,,,,,,,,,,,17.03,,,,,,,,,,,,14.85,,,,,,,,,,,,16.7,,,,,,,,,,,,20.44,,,,,,,,,,,,22.01,,,,,,,,,,,,17.14,,,,,,,,,,,,15.97,,,,,,,,,,,,14.2,,,,,,,,,,,,15.79
ノリタケ,T5331,,,90.54,,,,,,,,,,,,86.55,,,,,,,,,,,,70.56,,,,,,,,,,,,54.18,,,,,,,,,,,,52.84,,,,,,,,,,,,49.33,,,,,,,,,,,,73.18,,,,,,,,,,,,65.81,,,,,,,,,,,,53.47,,,,,,,,,,,,42.82,,,,,,,,,,,,41.89,,,,,,,,,,,,36.89,,,,,,,,,
ＴＯＴＯ,T5332,,,99.72,,,,,,,,,,,,97.94,,,,,,,,,,,,76.87,,,,,,,,,,,,69.51,,,,,,,,,,,,66.33,,,,,,,,,,,,77.94,,,,,,,,,,,,90.84,,,,,,,,,,,,83.48,,,,,,,,,,,,66.65,,,,,,,,,,,,67.4,,,,,,,,,,,,72.64,,,,,,,,,,,,74.52,,,,,,,,,
日本ガイシ,T5333,,,94.91,,,,,,,,,,,,99.28,,,,,,,,,,,,83.72,,,,,,,,,,,,92.31,,,,,,,,,,,,87.01,,,,,,,,,,,,90.3,,,,,,,,,,,,72.26,,,,,,,,,,,,79.63,,,,,,,,,,,,76.66,,,,,,,,,,,,78.4,,,,,,,,,,,,79.37,,,,,,,,,,,,76.38,,,,,,,,,
日本特殊陶業,T5334,,,51.73,,,,,,,,,,,,66.62,,,,,,,,,,,,62.73,,,,,,,,,,,,63.24,,,,,,,,,,,,74.22,,,,,,,,,,,,84.68,,,,,,,,,,,,54.61,,,,,,,,,,,,59.35,,,,,,,,,,,,54.93,,,,,,,,,,,,59.38,,,,,,,,,,,,66.6,,,,,,,,,,,,71.22,,,,,,,,,
ダントーホールディングス,T5337,,,,,,,,,,,,11.28,,,,,,,,,,,,15.6,,,,,,,,,,,,13.49,,,,,,,,,,,,13.54,,,,,,,,,,,,37.94,,,,,,,,,,,,33.01,,,,,,,,,,,,40.2,,,,,,,,,,,,38.3,,,,,,,,,,,,37.21,,,,,,,,,,,,33.92,,,,,,,,,,,,128.97,,,,,,,,,,,,37.9
ＡＳＡＨＩ　ＥＩＴＯホールディ,T5341,,,,,,,,,,,105.62,,,,,,,,,,,,113.96,,,,,,,,,,,,164.42,,,,,,,,,,,,197.05,,,,,,,,,,,,99.79,,,,,,,,,,,,78.53,,,,,,,,,,,,107.86,,,,,,,,,,,,115.19,,,,,,,,,,,,167.86,,,,,,,,,,,,198.52,,,,,,,,,,,,102.07,,,,,,,,,,,,80,
ジャニス工業,T5342,,,92.71,,,,,,,,,,,,85.49,,,,,,,,,,,,79.25,,,,,,,,,,,,101.64,,,,,,,,,,,,117.34,,,,,,,,,,,,107.36,,,,,,,,,,,,92.71,,,,,,,,,,,,92.43,,,,,,,,,,,,86.07,,,,,,,,,,,,109.38,,,,,,,,,,,,123.13,,,,,,,,,,,,110.77,,,,,,,,,
ニッコー,T5343,,,2376.32,,,,,,,,,,,,1203.48,,,,,,,,,,,,1006.72,,,,,,,,,,,,874.25,,,,,,,,,,,,763.19,,,,,,,,,,,,1455.47,,,,,,,,,,,,1264.13,,,,,,,,,,,,1018.46,,,,,,,,,,,,793.86,,,,,,,,,,,,640.3,,,,,,,,,,,,554.85,,,,,,,,,,,,1066.06,,,,,,,,,
ＭＡＲＵＷＡ,T5344,,,13.53,,,,,,,,,,,,15.79,,,,,,,,,,,,20.3,,,,,,,,,,,,20.49,,,,,,,,,,,,21.01,,,,,,,,,,,,22.34,,,,,,,,,,,,16.42,,,,,,,,,,,,16.8,,,,,,,,,,,,19.35,,,,,,,,,,,,17.6,,,,,,,,,,,,18.89,,,,,,,,,,,,17.66,,,,,,,,,
品川リフラクトリーズ,T5351,,,95.28,,,,,,,,,,,,89.75,,,,,,,,,,,,82.71,,,,,,,,,,,,77.19,,,,,,,,,,,,63.41,,,,,,,,,,,,59.81,,,,,,,,,,,,121.2,,,,,,,,,,,,109.75,,,,,,,,,,,,98.02,,,,,,,,,,,,89.77,,,,,,,,,,,,75.04,,,,,,,,,,,,65.71,,,,,,,,,
黒崎播磨,T5352,,,130.82,,,,,,,,,,,,133,,,,,,,,,,,,129.38,,,,,,,,,,,,129.49,,,,,,,,,,,,108.73,,,,,,,,,,,,95.29,,,,,,,,,,,,139.27,,,,,,,,,,,,141.94,,,,,,,,,,,,137.53,,,,,,,,,,,,149.24,,,,,,,,,,,,128.56,,,,,,,,,,,,111.61,,,,,,,,,
日本ルツボ,T5355,,,170.84,,,,,,,,,,,,174.41,,,,,,,,,,,,172.86,,,,,,,,,,,,169.76,,,,,,,,,,,,152.7,,,,,,,,,,,,137.11,,,,,,,,,,,,144.98,,,,,,,,,,,,148.06,,,,,,,,,,,,152.72,,,,,,,,,,,,149.53,,,,,,,,,,,,131.46,,,,,,,,,,,,117.89,,,,,,,,,
美濃窯業,T5356,,,103.06,,,,,,,,,,,,94.24,,,,,,,,,,,,91.66,,,,,,,,,,,,86.59,,,,,,,,,,,,88.59,,,,,,,,,,,,70.42,,,,,,,,,,,,93.87,,,,,,,,,,,,88.8,,,,,,,,,,,,86.19,,,,,,,,,,,,80.31,,,,,,,,,,,,71.23,,,,,,,,,,,,55.84,,,,,,,,,
ヨータイ,T5357,,,29.1,,,,,,,,,,,,31.33,,,,,,,,,,,,30.83,,,,,,,,,,,,35.11,,,,,,,,,,,,26.12,,,,,,,,,,,,21.27,,,,,,,,,,,,31.9,,,,,,,,,,,,33.98,,,,,,,,,,,,32.36,,,,,,,,,,,,36.17,,,,,,,,,,,,26.47,,,,,,,,,,,,21.92,,,,,,,,,
ＴＹＫ,T5363,,,46.96,,,,,,,,,,,,51.4,,,,,,,,,,,,50.34,,,,,,,,,,,,54.33,,,,,,,,,,,,49.94,,,,,,,,,,,,47.49,,,,,,,,,,,,37.5,,,,,,,,,,,,39.41,,,,,,,,,,,,35.18,,,,,,,,,,,,38,,,,,,,,,,,,35.95,,,,,,,,,,,,33.42,,,,,,,,,
ニッカトー,T5367,,,37.64,,,,,,,,,,,,38.45,,,,,,,,,,,,38.51,,,,,,,,,,,,38.5,,,,,,,,,,,,40.08,,,,,,,,,,,,39.37,,,,,,,,,,,,37.64,,,,,,,,,,,,38.45,,,,,,,,,,,,38.51,,,,,,,,,,,,38.5,,,,,,,,,,,,40.08,,,,,,,,,,,,39.37,,,,,,,,,
日本インシュレーション,T5368,,,,,,,,,,,,,,,,,,,,,,,,,,,75.49,,,,,,,,,,,,61.06,,,,,,,,,,,,46.51,,,,,,,,,,,,41.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.03,,,,,,,,,,,,66.5,,,,,,,,,,,,49.96,,,,,,,,,,,,43.91,,,,,,,,,
新東,T5380,,,,,,121.94,,,,,,,,,,,,112.92,,,,,,,,,,,,111.97,,,,,,,,,,,,107.92,,,,,,,,,,,,100.27,,,,,,,,,,,,93.49,,,,,,,,,,,,121.94,,,,,,,,,,,,112.92,,,,,,,,,,,,111.97,,,,,,,,,,,,107.92,,,,,,,,,,,,100.27,,,,,,,,,,,,93.49,,,,,,
Ｍｉｐｏｘ,T5381,,,48.85,,,,,,,,,,,,144.71,,,,,,,,,,,,152.83,,,,,,,,,,,,153.7,,,,,,,,,,,,160.25,,,,,,,,,,,,170.58,,,,,,,,,,,,47.66,,,,,,,,,,,,145.12,,,,,,,,,,,,148.29,,,,,,,,,,,,181.58,,,,,,,,,,,,168.64,,,,,,,,,,,,158.46,,,,,,,,,
フジミインコーポレーテッド,T5384,,,13.2,,,,,,,,,,,,16.61,,,,,,,,,,,,16.43,,,,,,,,,,,,15.23,,,,,,,,,,,,13.96,,,,,,,,,,,,17.27,,,,,,,,,,,,13.84,,,,,,,,,,,,16.32,,,,,,,,,,,,15.86,,,,,,,,,,,,15.16,,,,,,,,,,,,14.24,,,,,,,,,,,,17.27,,,,,,,,,
鶴弥,T5386,,,57.01,,,,,,,,,,,,50.04,,,,,,,,,,,,48.12,,,,,,,,,,,,45.51,,,,,,,,,,,,39.16,,,,,,,,,,,,35.93,,,,,,,,,,,,57.01,,,,,,,,,,,,50.04,,,,,,,,,,,,48.12,,,,,,,,,,,,45.51,,,,,,,,,,,,39.16,,,,,,,,,,,,35.93,,,,,,,,,
クニミネ工業,T5388,,,18.5,,,,,,,,,,,,16.81,,,,,,,,,,,,14.27,,,,,,,,,,,,13.37,,,,,,,,,,,,16.96,,,,,,,,,,,,20.64,,,,,,,,,,,,21.1,,,,,,,,,,,,19.39,,,,,,,,,,,,16.65,,,,,,,,,,,,15.84,,,,,,,,,,,,19.07,,,,,,,,,,,,23.23,,,,,,,,,
エーアンドエーマテリアル,T5391,,,275.8,,,,,,,,,,,,212.55,,,,,,,,,,,,194.93,,,,,,,,,,,,179.77,,,,,,,,,,,,155.6,,,,,,,,,,,,160.72,,,,,,,,,,,,431.09,,,,,,,,,,,,324.83,,,,,,,,,,,,277.36,,,,,,,,,,,,224.98,,,,,,,,,,,,177.23,,,,,,,,,,,,153.13,,,,,,,,,
ニチアス,T5393,,,87.5,,,,,,,,,,,,84.63,,,,,,,,,,,,83.42,,,,,,,,,,,,86.43,,,,,,,,,,,,79.49,,,,,,,,,,,,79.79,,,,,,,,,,,,81.59,,,,,,,,,,,,80.22,,,,,,,,,,,,79.45,,,,,,,,,,,,75.91,,,,,,,,,,,,64.01,,,,,,,,,,,,61.4,,,,,,,,,
ニチハ,T7943,,,108.27,,,,,,,,,,,,103.59,,,,,,,,,,,,91.34,,,,,,,,,,,,88.82,,,,,,,,,,,,84.23,,,,,,,,,,,,66.46,,,,,,,,,,,,84,,,,,,,,,,,,78.06,,,,,,,,,,,,60.65,,,,,,,,,,,,55.43,,,,,,,,,,,,50.15,,,,,,,,,,,,45.09,,,,,,,,,
日本製鉄,T5401,,,165.89,,,,,,,,,,,,162.37,,,,,,,,,,,,156.55,,,,,,,,,,,,163.6,,,,,,,,,,,,246.35,,,,,,,,,,,,258,,,,,,,,,,,,123.15,,,,,,,,,,,,134.69,,,,,,,,,,,,134.88,,,,,,,,,,,,137.49,,,,,,,,,,,,168.39,,,,,,,,,,,,160.96,,,,,,,,,
神戸製鋼所,T5406,,,187.23,,,,,,,,,,,,212.94,,,,,,,,,,,,192.02,,,,,,,,,,,,195.74,,,,,,,,,,,,237.78,,,,,,,,,,,,250.69,,,,,,,,,,,,219.02,,,,,,,,,,,,234.6,,,,,,,,,,,,210.23,,,,,,,,,,,,213.86,,,,,,,,,,,,258.01,,,,,,,,,,,,255.29,,,,,,,,,
中山製鋼所,T5408,,,65.47,,,,,,,,,,,,57.1,,,,,,,,,,,,59.54,,,,,,,,,,,,63.61,,,,,,,,,,,,52.74,,,,,,,,,,,,56.55,,,,,,,,,,,,71.65,,,,,,,,,,,,59.88,,,,,,,,,,,,60.13,,,,,,,,,,,,56.02,,,,,,,,,,,,46.11,,,,,,,,,,,,45.79,,,,,,,,,
合同製鉄,T5410,,,82.77,,,,,,,,,,,,86.93,,,,,,,,,,,,97.47,,,,,,,,,,,,108.27,,,,,,,,,,,,98.95,,,,,,,,,,,,99.82,,,,,,,,,,,,84.39,,,,,,,,,,,,87.82,,,,,,,,,,,,98.17,,,,,,,,,,,,138.77,,,,,,,,,,,,112.72,,,,,,,,,,,,109.93,,,,,,,,,
ＪＦＥホールディングス,T5411,,,136.21,,,,,,,,,,,,138.48,,,,,,,,,,,,141.2,,,,,,,,,,,,141.08,,,,,,,,,,,,163.93,,,,,,,,,,,,168.29,,,,,,,,,,,,131.75,,,,,,,,,,,,129.39,,,,,,,,,,,,137.71,,,,,,,,,,,,141.07,,,,,,,,,,,,180.67,,,,,,,,,,,,172.39,,,,,,,,,
東京製鉄,T5423,,,42.67,,,,,,,,,,,,37.69,,,,,,,,,,,,47.7,,,,,,,,,,,,47.49,,,,,,,,,,,,37.28,,,,,,,,,,,,42,,,,,,,,,,,,42.67,,,,,,,,,,,,37.69,,,,,,,,,,,,47.7,,,,,,,,,,,,47.49,,,,,,,,,,,,37.28,,,,,,,,,,,,42,,,,,,,,,
共英製鋼,T5440,,,18.67,,,,,,,,,,,,18.05,,,,,,,,,,,,24.6,,,,,,,,,,,,34.3,,,,,,,,,,,,33.05,,,,,,,,,,,,33.9,,,,,,,,,,,,42.51,,,,,,,,,,,,48.91,,,,,,,,,,,,61.25,,,,,,,,,,,,75.18,,,,,,,,,,,,75.24,,,,,,,,,,,,76.22,,,,,,,,,
大和工業,T5444,,,21.85,,,,,,,,,,,,25.62,,,,,,,,,,,,19.13,,,,,,,,,,,,23.55,,,,,,,,,,,,25.56,,,,,,,,,,,,31.48,,,,,,,,,,,,13.5,,,,,,,,,,,,13.75,,,,,,,,,,,,15.77,,,,,,,,,,,,16.18,,,,,,,,,,,,12.72,,,,,,,,,,,,11.25,,,,,,,,,
東京鉄鋼,T5445,,,35.85,,,,,,,,,,,,45.17,,,,,,,,,,,,54.76,,,,,,,,,,,,53.62,,,,,,,,,,,,36.46,,,,,,,,,,,,38.53,,,,,,,,,,,,34.25,,,,,,,,,,,,43.08,,,,,,,,,,,,51.5,,,,,,,,,,,,48.58,,,,,,,,,,,,33.44,,,,,,,,,,,,35.53,,,,,,,,,
北越メタル,T5446,,,44.56,,,,,,,,,,,,43.07,,,,,,,,,,,,53.23,,,,,,,,,,,,49.96,,,,,,,,,,,,39.17,,,,,,,,,,,,63.46,,,,,,,,,,,,38.25,,,,,,,,,,,,35.27,,,,,,,,,,,,48.5,,,,,,,,,,,,45.35,,,,,,,,,,,,38.3,,,,,,,,,,,,64.57,,,,,,,,,
