,,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算
日本鋳造,T5609,,,102.71,,,,,,,,,,,,92.47,,,,,,,,,,,,84.34,,,,,,,,,,,,89.02,,,,,,,,,
日本鋳鉄管,T5612,,,113.53,,,,,,,,,,,,113.75,,,,,,,,,,,,109.98,,,,,,,,,,,,119.16,,,,,,,,,
三菱製鋼,T5632,,,94.54,,,,,,,,,,,,158.24,,,,,,,,,,,,170.88,,,,,,,,,,,,145.22,,,,,,,,,
メタルアート,T5644,,,112.86,,,,,,,,,,,,106.71,,,,,,,,,,,,104.07,,,,,,,,,,,,128.14,,,,,,,,,
日亜鋼業,T5658,,,22.74,,,,,,,,,,,,21.48,,,,,,,,,,,,19.26,,,,,,,,,,,,22.93,,,,,,,,,
日本精線,T5659,,,38.4,,,,,,,,,,,,37.12,,,,,,,,,,,,40.52,,,,,,,,,,,,45.15,,,,,,,,,
神鋼鋼線工業,T5660,,,101.43,,,,,,,,,,,,95.76,,,,,,,,,,,,97.83,,,,,,,,,,,,100.33,,,,,,,,,
パウダーテック,T5695,,,28.04,,,,,,,,,,,,25.4,,,,,,,,,,,,19.58,,,,,,,,,,,,24.8,,,,,,,,,
サンユウ,T5697,,,100.29,,,,,,,,,,,,76.73,,,,,,,,,,,,83.78,,,,,,,,,,,,86.48,,,,,,,,,
エンビプロ・ホールディングス,T5698,,,,,,16.72,,,,,,,,,,,,87,,,,,,,,,,,,34.2,,,,,,,,,,,,29.17,,,,,,
イボキン,T5699,,,,,,,,,,,,52.17,,,,,,,,,,,,64.88,,,,,,,,,,,,60.21,,,,,,,,,,,,43.28
新家工業,T7305,,,67.98,,,,,,,,,,,,73.52,,,,,,,,,,,,64.67,,,,,,,,,,,,73.7,,,,,,,,,
中外鉱業,T1491,,,16.41,,,,,,,,,,,,20.59,,,,,,,,,,,,25.62,,,,,,,,,,,,39.06,,,,,,,,,
大紀アルミニウム工業所,T5702,,,124.83,,,,,,,,,,,,100.15,,,,,,,,,,,,107.38,,,,,,,,,,,,133.63,,,,,,,,,
日本軽金属ホールディングス,T5703,,,102.43,,,,,,,,,,,,99.51,,,,,,,,,,,,104.83,,,,,,,,,,,,105.82,,,,,,,,,
ＪＭＣ,T5704,,,,,,,,,,,,63.31,,,,,,,,,,,,81.44,,,,,,,,,,,,73.09,,,,,,,,,,,,76.27
三井金属鉱業,T5706,,,178.03,,,,,,,,,,,,199.18,,,,,,,,,,,,243.6,,,,,,,,,,,,200.36,,,,,,,,,
東邦亜鉛,T5707,,,143.45,,,,,,,,,,,,191.06,,,,,,,,,,,,155.01,,,,,,,,,,,,207.65,,,,,,,,,
三菱マテリアル,T5711,,,173.74,,,,,,,,,,,,238.41,,,,,,,,,,,,260.86,,,,,,,,,,,,280.14,,,,,,,,,
住友金属鉱山,T5713,,,65.45,,,,,,,,,,,,56.16,,,,,,,,,,,,61.57,,,,,,,,,,,,57.35,,,,,,,,,
ＤＯＷＡホールディングス,T5714,,,123.63,,,,,,,,,,,,138.86,,,,,,,,,,,,158.9,,,,,,,,,,,,172.25,,,,,,,,,
古河機械金属,T5715,,,165.36,,,,,,,,,,,,167.59,,,,,,,,,,,,137.71,,,,,,,,,,,,128.02,,,,,,,,,
エス・サイエンス,T5721,,,7.4,,,,,,,,,,,,7.32,,,,,,,,,,,,7.68,,,,,,,,,,,,5.49,,,,,,,,,
アサカ理研,T5724,,,,,,,,,102.29,,,,,,,,,,,,117.93,,,,,,,,,,,,101.23,,,,,,,,,,,,90.92,,,
大阪チタニウムテクノロジーズ,T5726,,,135.91,,,,,,,,,,,,119.12,,,,,,,,,,,,161.69,,,,,,,,,,,,188.91,,,,,,,,,
東邦チタニウム,T5727,,,86.38,,,,,,,,,,,,81.12,,,,,,,,,,,,110.72,,,,,,,,,,,,113.53,,,,,,,,,
日本精鉱,T5729,,,51.02,,,,,,,,,,,,37.02,,,,,,,,,,,,45.66,,,,,,,,,,,,58.15,,,,,,,,,
ＵＡＣＪ,T5741,,,205.07,,,,,,,,,,,,187.01,,,,,,,,,,,,191.85,,,,,,,,,,,,180.21,,,,,,,,,
エヌアイシ・オートテック,T5742,,,69.49,,,,,,,,,,,,58.71,,,,,,,,,,,,73.21,,,,,,,,,,,,87.38,,,,,,,,,
日本伸銅,T5753,,,71.15,,,,,,,,,,,,40.67,,,,,,,,,,,,48.9,,,,,,,,,,,,63.11,,,,,,,,,
ＣＫサンエツ,T5757,,,14.51,,,,,,,,,,,,16.92,,,,,,,,,,,,18.79,,,,,,,,,,,,16.68,,,,,,,,,
古河電気工業,T5801,,,185.85,,,,,,,,,,,,182.27,,,,,,,,,,,,199.95,,,,,,,,,,,,231.51,,,,,,,,,
住友電気工業,T5802,,,72.54,,,,,,,,,,,,72.42,,,,,,,,,,,,80.55,,,,,,,,,,,,80.92,,,,,,,,,
フジクラ,T5803,,,275.64,,,,,,,,,,,,354.63,,,,,,,,,,,,432.28,,,,,,,,,,,,295.54,,,,,,,,,
ＳＷＣＣ,T5805,,,167.85,,,,,,,,,,,,154.09,,,,,,,,,,,,126.28,,,,,,,,,,,,126.12,,,,,,,,,
オーナンバ,T5816,,,,,,,,,,,,70.04,,,,,,,,,,,,70.71,,,,,,,,,,,,73.22,,,,,,,,,,,,89.34
ＪＭＡＣＳ,T5817,,73.03,,,,,,,,,,,,93.23,,,,,,,,,,,,90.97,,,,,,,,,,,,92.52,,,,,,,,,,
カナレ電気,T5819,,,,,,,,,,,,13.02,,,,,,,,,,,,10.38,,,,,,,,,,,,10.48,,,,,,,,,,,,11.63
三ッ星,T5820,,,71.99,,,,,,,,,,,,59.53,,,,,,,,,,,,56.02,,,,,,,,,,,,56.94,,,,,,,,,
平河ヒューテック,T5821,,,48.09,,,,,,,,,,,,54.08,,,,,,,,,,,,52.1,,,,,,,,,,,,51.6,,,,,,,,,
リョービ,T5851,,,,,,,,,,,,113.04,,,,,,,,,,,,119.75,,,,,,,,,,,,133.84,,,,,,,,,,,,129.25
アーレスティ,T5852,,,92.16,,,,,,,,,,,,96.5,,,,,,,,,,,,118.38,,,,,,,,,,,,146.88,,,,,,,,,
ＡＲＥホールディングス,T5857,,,37.62,,,,,,,,,,,,42.76,,,,,,,,,,,,47.61,,,,,,,,,,,,49.75,,,,,,,,,
ＳＴＧ,T5858,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,387.8,,,,,,,,,
日本調理機,T2961,,,,,,,,,135.51,,,,,,,,,,,,123.8,,,,,,,,,,,,114.79,,,,,,,,,,,,101.31,,,
テクニスコ,T2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.48,,,,,,,,,,,,131.77,,,,,,
技術承継機構,T319A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1
ケー・エフ・シー,T3420,,,67.72,,,,,,,,,,,,56.14,,,,,,,,,,,,46.65,,,,,,,,,,,,33.43,,,,,,,,,
稲葉製作所,T3421,,,,,,,33.89,,,,,,,,,,,,32.85,,,,,,,,,,,,35.22,,,,,,,,,,,,39.48,,,,,
Ｊ－ＭＡＸ,T3422,,,397.13,,,,,,,,,,,,280.12,,,,,,,,,,,,160.57,,,,,,,,,,,,123.93,,,,,,,,,
エスイー,T3423,,,129.56,,,,,,,,,,,,131.63,,,,,,,,,,,,141.79,,,,,,,,,,,,134.17,,,,,,,,,
アトムリビンテック,T3426,,,,,,34.34,,,,,,,,,,,,30.07,,,,,,,,,,,,29.9,,,,,,,,,,,,31.35,,,,,,
宮地エンジニアリンググループ,T3431,,,0.18,,,,,,,,,,,,0.2,,,,,,,,,,,,0.21,,,,,,,,,,,,0.26,,,,,,,,,
トーカロ,T3433,,,45.21,,,,,,,,,,,,45.18,,,,,,,,,,,,38.37,,,,,,,,,,,,34.15,,,,,,,,,
アルファ,T3434,,,91.96,,,,,,,,,,,,116.68,,,,,,,,,,,,107.29,,,,,,,,,,,,103.69,,,,,,,,,
サンコーテクノ,T3435,,,34.45,,,,,,,,,,,,35.58,,,,,,,,,,,,32.72,,,,,,,,,,,,36.54,,,,,,,,,
ＳＵＭＣＯ,T3436,,,,,,,,,,,,98.28,,,,,,,,,,,,91.47,,,,,,,,,,,,60.58,,,,,,,,,,,,62.01
特殊電極,T3437,,,78.53,,,,,,,,,,,,70.36,,,,,,,,,,,,44.24,,,,,,,,,,,,52.82,,,,,,,,,
三ツ知,T3439,,,,,,110.96,,,,,,,,,,,,101.01,,,,,,,,,,,,126.64,,,,,,,,,,,,108.95,,,,,,
日創グループ,T3440,,,,,,,,38.41,,,,,,,,,,,,15.91,,,,,,,,,,,,12.44,,,,,,,,,,,,22.36,,,,
山王,T3441,,,,,,,119.03,,,,,,,,,,,,140.22,,,,,,,,,,,,116.22,,,,,,,,,,,,113.21,,,,,
ＭＩＥコーポレーション,T3442,,,21.61,,,,,,,,,,,,21.68,,,,,,,,,,,,21.94,,,,,,,,,,,,23.51,,,,,,,,,
川田テクノロジーズ,T3443,,,5.95,,,,,,,,,,,,2.61,,,,,,,,,,,,1.75,,,,,,,,,,,,3.99,,,,,,,,,
菊池製作所,T3444,,,,37.65,,,,,,,,,,,,34.61,,,,,,,,,,,,39.69,,,,,,,,,,,,50.29,,,,,,,,
ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,T3445,,,,,,,,,,,,20.19,,,,,,,,,,,,24.33,,,,,,,,,,,,41.26,,,,,,,,,,,,39.26
ジェイテックコーポレーション,T3446,,,,,,17.29,,,,,,,,,,,,6.68,,,,,,,,,,,,46.3,,,,,,,,,,,,40.98,,,,,,
信和,T3447,,,85.74,,,,,,,,,,,,67.44,,,,,,,,,,,,64.64,,,,,,,,,,,,58.85,,,,,,,,,
清鋼材,T3448,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,
テクノフレックス,T3449,,,,,,,,,,,,49.29,,,,,,,,,,,,40.9,,,,,,,,,,,,37.4,,,,,,,,,,,,50.62
サトウ産業,T3450,,,,,,,,,,,,,,197.47,,,,,,,,,,,,229.61,,,,,,,,,,,,228.74,,,,,,,,,,
ダイケン,T5900,,24.9,,,,,,,,,,,,24.56,,,,,,,,,,,,23.28,,,,,,,,,,,,23.57,,,,,,,,,,
東洋製缶グループホールディング,T5901,,,52.86,,,,,,,,,,,,47.16,,,,,,,,,,,,44.88,,,,,,,,,,,,41.97,,,,,,,,,
ホッカンホールディングス,T5902,,,176.36,,,,,,,,,,,,175.63,,,,,,,,,,,,191.26,,,,,,,,,,,,142.82,,,,,,,,,
シンポ,T5903,,,,,,25.82,,,,,,,,,,,,25.32,,,,,,,,,,,,27.62,,,,,,,,,,,,24.23,,,,,,
日本製缶,T5905,,,106.91,,,,,,,,,,,,110.93,,,,,,,,,,,,101.25,,,,,,,,,,,,103.42,,,,,,,,,
エムケー精工,T5906,,,112.37,,,,,,,,,,,,111.48,,,,,,,,,,,,106.15,,,,,,,,,,,,103.95,,,,,,,,,
コロナ,T5909,,,41.82,,,,,,,,,,,,40.92,,,,,,,,,,,,41.56,,,,,,,,,,,,41.39,,,,,,,,,
横河ブリッジホールディングス,T5911,,,38.02,,,,,,,,,,,,39.7,,,,,,,,,,,,38,,,,,,,,,,,,22.69,,,,,,,,,
駒井ハルテック,T5915,,,90.49,,,,,,,,,,,,86.72,,,,,,,,,,,,73.01,,,,,,,,,,,,73.01,,,,,,,,,
滝上工業,T5918,,,33.13,,,,,,,,,,,,30.01,,,,,,,,,,,,31.67,,,,,,,,,,,,39.13,,,,,,,,,
川岸工業,T5921,,,,,,,,,16.85,,,,,,,,,,,,20.55,,,,,,,,,,,,17.08,,,,,,,,,,,,19.62,,,
那須電機鉄工,T5922,,,152.39,,,,,,,,,,,,98.01,,,,,,,,,,,,88.74,,,,,,,,,,,,81.11,,,,,,,,,
高田機工,T5923,,,43.8,,,,,,,,,,,,38.5,,,,,,,,,,,,41.5,,,,,,,,,,,,28.94,,,,,,,,,
アルメタックス,T5928,,,27.24,,,,,,,,,,,,26.25,,,,,,,,,,,,26.92,,,,,,,,,,,,29.34,,,,,,,,,
三和ホールディングス,T5929,,,55.6,,,,,,,,,,,,65.07,,,,,,,,,,,,73.32,,,,,,,,,,,,59.62,,,,,,,,,
文化シヤッター,T5930,,,108.85,,,,,,,,,,,,104.58,,,,,,,,,,,,87.08,,,,,,,,,,,,94.02,,,,,,,,,
三協立山,T5932,,,,,213.99,,,,,,,,,,,,205.22,,,,,,,,,,,,202.98,,,,,,,,,,,,220.09,,,,,,,
アルインコ,T5933,,,93.36,,,,,,,,,,,,88.22,,,,,,,,,,,,87.76,,,,,,,,,,,,96.96,,,,,,,,,
東洋シヤッター,T5936,,,188.95,,,,,,,,,,,,152.47,,,,,,,,,,,,133.8,,,,,,,,,,,,135.8,,,,,,,,,
ＬＩＸＩＬ,T5938,,,40.32,,,,,,,,,,,,23.44,,,,,,,,,,,,171.35,,,,,,,,,,,,150.27,,,,,,,,,
大谷工業,T5939,,,90.59,,,,,,,,,,,,69.83,,,,,,,,,,,,70.73,,,,,,,,,,,,69.95,,,,,,,,,
不二サッシ,T5940,,,351.07,,,,,,,,,,,,352.47,,,,,,,,,,,,324.51,,,,,,,,,,,,280.2,,,,,,,,,
中西製作所,T5941,,,69.61,,,,,,,,,,,,63.5,,,,,,,,,,,,58.24,,,,,,,,,,,,52.69,,,,,,,,,
日本フイルコン,T5942,,,,,,,,,,,66.46,,,,,,,,,,,,64.13,,,,,,,,,,,,63.59,,,,,,,,,,,,69.47,
ノーリツ,T5943,,,,,,,,,,,,66.1,,,,,,,,,,,,61.76,,,,,,,,,,,,49.57,,,,,,,,,,,,71.34
天竜製鋸,T5945,,,9.3,,,,,,,,,,,,7.61,,,,,,,,,,,,9.84,,,,,,,,,,,,10.68,,,,,,,,,
長府製作所,T5946,,,,,,,,,,,,5.47,,,,,,,,,,,,5.34,,,,,,,,,,,,5.02,,,,,,,,,,,,7.38
リンナイ,T5947,,,23.15,,,,,,,,,,,,22.43,,,,,,,,,,,,23.97,,,,,,,,,,,,23.7,,,,,,,,,
日本パワーファスニング,T5950,,,,,,,,,,,,236.37,,,,,,,,,,,,245.21,,,,,,,,,,,,135.16,,,,,,,,,,,,125.74
ダイニチ工業,T5951,,,19.33,,,,,,,,,,,,18.77,,,,,,,,,,,,19.91,,,,,,,,,,,,15.53,,,,,,,,,
アマテイ,T5952,,,311.81,,,,,,,,,,,,335.62,,,,,,,,,,,,330.21,,,,,,,,,,,,354.13,,,,,,,,,
昭和鉄工,T5953,,,214.96,,,,,,,,,,,,219.38,,,,,,,,,,,,184.78,,,,,,,,,,,,196.74,,,,,,,,,
ワイズホールディングス,T5955,,,19.76,,,,,,,,,,,,20.35,,,,,,,,,,,,20.53,,,,,,,,,,,,22.74,,,,,,,,,
トーソー,T5956,,,83.72,,,,,,,,,,,,88.04,,,,,,,,,,,,70.46,,,,,,,,,,,,59.15,,,,,,,,,
日東精工,T5957,,,,,,,,,,,,37.4,,,,,,,,,,,,33.77,,,,,,,,,,,,35.97,,,,,,,,,,,,32.89
三洋工業,T5958,,,72.4,,,,,,,,,,,,69.17,,,,,,,,,,,,54.33,,,,,,,,,,,,56.11,,,,,,,,,
岡部,T5959,,,,,,,,,,,,51.25,,,,,,,,,,,,49.13,,,,,,,,,,,,48.23,,,,,,,,,,,,47.89
フジマック,T5965,,,102.2,,,,,,,,,,,,101.01,,,,,,,,,75.65,,,,,,,,,,,,82.16,,,,,,,,,,,,79.59
京都機械工具,T5966,,,34.41,,,,,,,,,,,,34.48,,,,,,,,,,,,29.71,,,,,,,,,,,,32.35,,,,,,,,,
ＴＯＮＥ,T5967,,,,,22.83,,,,,,,,,,,,20.64,,,,,,,,,,,,17.24,,,,,,,,,,,,17.16,,,,,,,
ロブテックス,T5969,,,99.37,,,,,,,,,,,,97.54,,,,,,,,,,,,99.94,,,,,,,,,,,,93.3,,,,,,,,,
ジーテクト,T5970,,,62.53,,,,,,,,,,,,66.23,,,,,,,,,,,,56.14,,,,,,,,,,,,64.33,,,,,,,,,
共和工業所,T5971,,,,19.53,,,,,,,,,,,,16.15,,,,,,,,,,,,18.76,,,,,,,,,,,,23.94,,,,,,,,
トーアミ,T5973,,,29.52,,,,,,,,,,,,29.01,,,,,,,,,,,,24.08,,,,,,,,,,,,41.35,,,,,,,,,
中国工業,T5974,,,122.3,,,,,,,,,,,,126.42,,,,,,,,,,,,120.58,,,,,,,,,,,,135.97,,,,,,,,,
東プレ,T5975,,,53.34,,,,,,,,,,,,92.4,,,,,,,,,,,,103.97,,,,,,,,,,,,88.86,,,,,,,,,
ネツレン,T5976,,,27.09,,,,,,,,,,,,23,,,,,,,,,,,,21.67,,,,,,,,,,,,23.59,,,,,,,,,
カネソウ,T5979,,,15.02,,,,,,,,,,,,15.51,,,,,,,,,,,,15.01,,,,,,,,,,,,15.57,,,,,,,,,
東京製綱,T5981,,,246.1,,,,,,,,,,,,317.28,,,,,,,,,,,,343.86,,,,,,,,,,,,321.24,,,,,,,,,
マルゼン,T5982,,50.12,,,,,,,,,,,,45.41,,,,,,,,,,,,38.06,,,,,,,,,,,,44.4,,,,,,,,,,
イワブチ,T5983,,,22.1,,,,,,,,,,,,22.47,,,,,,,,,,,,20.3,,,,,,,,,,,,19.6,,,,,,,,,
兼房,T5984,,,21.55,,,,,,,,,,,,17.34,,,,,,,,,,,,15.04,,,,,,,,,,,,24.86,,,,,,,,,
サンコール,T5985,,,26.04,,,,,,,,,,,,27.54,,,,,,,,,,,,34.11,,,,,,,,,,,,45,,,,,,,,,
モリテック　スチール,T5986,,,82.91,,,,,,,,,,,,64,,,,,,,,,,,,63.39,,,,,,,,,,,,70.29,,,,,,,,,
オーネックス,T5987,,,,,,74.79,,,,,,,,,,,,73.23,,,,,,,,,,,,81.39,,,,,,,,,,,,72.57,,,,,,
パイオラックス,T5988,,,16.77,,,,,,,,,,,,15.24,,,,,,,,,,,,18.28,,,,,,,,,,,,16.9,,,,,,,,,
エイチワン,T5989,,,83.68,,,,,,,,,,,,75.87,,,,,,,,,,,,81.98,,,,,,,,,,,,97.82,,,,,,,,,
スーパーツール,T5990,,,33.03,,,,,,,,,,,,28.51,,,,,,,,,,,,30.29,,,,,,,,,,,,28.59,,,,,,,,,
ニッパツ,T5991,,,118.58,,,,,,,,,,,,117.83,,,,,,,,,,,,122.55,,,,,,,,,,,,102.85,,,,,,,,,
中央発条,T5992,,,37.94,,,,,,,,,,,,38.17,,,,,,,,,,,,41.54,,,,,,,,,,,,41.85,,,,,,,,,
ファインシンター,T5994,,,163.75,,,,,,,,,,,,163.13,,,,,,,,,,,,172.88,,,,,,,,,,,,188.42,,,,,,,,,
協立エアテック,T5997,,,,,,,,,,,,85.69,,,,,,,,,,,,75.01,,,,,,,,,,,,74.58,,,,,,,,,,,,78.37
アドバネクス,T5998,,,767.97,,,,,,,,,,,,769.54,,,,,,,,,,,,661.36,,,,,,,,,,,,527.47,,,,,,,,,
ネポン,T7985,,,215.88,,,,,,,,,,,,192.95,,,,,,,,,,,,162.22,,,,,,,,,,,,182.87,,,,,,,,,
立川ブラインド工業,T7989,,,,,,,,,,,,35.58,,,,,,,,,,,,32.47,,,,,,,,,,,,29.3,,,,,,,,,,,,28.85
日本ドライケミカル,T1909,,,139.52,,,,,,,,,,,,161.03,,,,,,,,,,,,115.63,,,,,,,,,,,,110.88,,,,,,,,,
小野谷機工,T209A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,
日本製鋼所,T5631,,,147.99,,,,,,,,,,,,137.99,,,,,,,,,,,,117.09,,,,,,,,,,,,121.04,,,,,,,,,
三浦工業,T6005,,,26.54,,,,,,,,,,,,23.66,,,,,,,,,,,,22.35,,,,,,,,,,,,24.17,,,,,,,,,
タクマ,T6013,,,81.53,,,,,,,,,,,,89.1,,,,,,,,,,,,96.42,,,,,,,,,,,,84.52,,,,,,,,,
赤阪鉄工所,T6022,,,53.85,,,,,,,,,,,,55.69,,,,,,,,,,,,53.19,,,,,,,,,,,,47.38,,,,,,,,,
ツガミ,T6101,,,80.33,,,,,,,,,,,,65.83,,,,,,,,,,,,78.54,,,,,,,,,,,,113.83,,,,,,,,,
オークマ,T6103,,,43.51,,,,,,,,,,,,21.91,,,,,,,,,,,,25.08,,,,,,,,,,,,35.57,,,,,,,,,
芝浦機械,T6104,,,90.96,,,,,,,,,,,,75.15,,,,,,,,,,,,62.47,,,,,,,,,,,,104.11,,,,,,,,,
旭精機工業,T6111,,,47.25,,,,,,,,,,,,47.42,,,,,,,,,,,,59.69,,,,,,,,,,,,48.53,,,,,,,,,
アマダ,T6113,,,22.92,,,,,,,,,,,,21.52,,,,,,,,,,,,15.93,,,,,,,,,,,,21.13,,,,,,,,,
アイダエンジニアリング,T6118,,,31.67,,,,,,,,,,,,26.3,,,,,,,,,,,,22.66,,,,,,,,,,,,28.3,,,,,,,,,
岡本工作機械製作所,T6125,,,171.3,,,,,,,,,,,,126.93,,,,,,,,,,,,105.27,,,,,,,,,,,,121.63,,,,,,,,,
ＦＵＪＩ,T6134,,,19.83,,,,,,,,,,,,15.69,,,,,,,,,,,,12.94,,,,,,,,,,,,11.52,,,,,,,,,
牧野フライス製作所,T6135,,,76.98,,,,,,,,,,,,78.28,,,,,,,,,,,,88.79,,,,,,,,,,,,99.05,,,,,,,,,
オーエスジー,T6136,,,,,,,,,,,50.38,,,,,,,,,,,,55.62,,,,,,,,,,,,47.71,,,,,,,,,,,,44.66,
小池酸素工業,T6137,,,73.88,,,,,,,,,,,,74.39,,,,,,,,,,,,74.53,,,,,,,,,,,,74.67,,,,,,,,,
ダイジェット工業,T6138,,,134.95,,,,,,,,,,,,143.42,,,,,,,,,,,,146.21,,,,,,,,,,,,139.64,,,,,,,,,
旭ダイヤモンド工業,T6140,,,24.15,,,,,,,,,,,,23.23,,,,,,,,,,,,19.16,,,,,,,,,,,,19.22,,,,,,,,,
ＤＭＧ森精機,T6141,,,,,,,,,,,,202.29,,,,,,,,,,,,265.31,,,,,,,,,,,,259.63,,,,,,,,,,,,232.43
富士精工,T6142,,20.7,,,,,,,,,,,,19.13,,,,,,,,,,,,16.19,,,,,,,,,,,,13.03,,,,,,,,,,
ソディック,T6143,,,,,,,,,,,,118.02,,,,,,,,,,,,121.82,,,,,,,,,,,,100.38,,,,,,,,,,,,90.45
西部電機,T6144,,,76.12,,,,,,,,,,,,57.02,,,,,,,,,,,,56.89,,,,,,,,,,,,59.22,,,,,,,,,
ＮＩＴＴＯＫＵ,T6145,,,43.42,,,,,,,,,,,,29.7,,,,,,,,,,,,34.59,,,,,,,,,,,,45.16,,,,,,,,,
ディスコ,T6146,,,17.1,,,,,,,,,,,,17.78,,,,,,,,,,,,26.5,,,,,,,,,,,,38.46,,,,,,,,,
ヤマザキ,T6147,,,151.4,,,,,,,,,,,,128.45,,,,,,,,,,,,139.33,,,,,,,,,,,,179.65,,,,,,,,,
小田原エンジニアリング,T6149,,,,,,,,,,,,47,,,,,,,,,,,,75.08,,,,,,,,,,,,65.38,,,,,,,,,,,,67.71
タケダ機械,T6150,,,,,60.98,,,,,,,,,,,,50.04,,,,,,,,,,,,49.76,,,,,,,,,,,,49.11,,,,,,,
日東工器,T6151,,,12.49,,,,,,,,,,,,12.15,,,,,,,,,,,,11.63,,,,,,,,,,,,13.81,,,,,,,,,
高松機械工業,T6155,,,68.26,,,,,,,,,,,,56.86,,,,,,,,,,,,43.47,,,,,,,,,,,,62.23,,,,,,,,,
エーワン精密,T6156,,,,,,9.46,,,,,,,,,,,,7.86,,,,,,,,,,,,8.13,,,,,,,,,,,,9.09,,,,,,
日進工具,T6157,,,13.96,,,,,,,,,,,,10.73,,,,,,,,,,,,10.98,,,,,,,,,,,,10.05,,,,,,,,,
和井田製作所,T6158,,,38.99,,,,,,,,,,,,28.33,,,,,,,,,,,,27.61,,,,,,,,,,,,33.75,,,,,,,,,
ミクロン精密,T6159,,,,,,,,16.62,,,,,,,,,,,,11.88,,,,,,,,,,,,10.54,,,,,,,,,,,,11.46,,,,
エスティック,T6161,,,20.82,,,,,,,,,,,,19.03,,,,,,,,,,,,14.14,,,,,,,,,,,,15.77,,,,,,,,,
パンチ工業,T6165,,,170.5,,,,,,,,,,,,305.44,,,,,,,,,,,,248.86,,,,,,,,,,,,143.54,,,,,,,,,
中村超硬,T6166,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,
冨士ダイス,T6167,,,36.02,,,,,,,,,,,,30.31,,,,,,,,,,,,25.36,,,,,,,,,,,,30.76,,,,,,,,,
ＯＮＥ　ＧＲＯＵＰ,T6168,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,
豊和工業,T6203,,,70.27,,,,,,,,,,,,69.94,,,,,,,,,,,,74.81,,,,,,,,,,,,74.97,,,,,,,,,
石川製作所,T6208,,,214.91,,,,,,,,,,,,278.51,,,,,,,,,,,,250.6,,,,,,,,,,,,259.35,,,,,,,,,
ＴＯＹＯイノベックス,T6210,,,87.99,,,,,,,,,,,,63.9,,,,,,,,,,,,68.52,,,,,,,,,,,,76.02,,,,,,,,,
津田駒工業,T6217,,,,,,,,,,,148.3,,,,,,,,,,,,229.69,,,,,,,,,,,,516.3,,,,,,,,,,,,1099.92,
エンシュウ,T6218,,,265.4,,,,,,,,,,,,228.32,,,,,,,,,,,,212.61,,,,,,,,,,,,225.63,,,,,,,,,
島精機製作所,T6222,,,20.82,,,,,,,,,,,,22.95,,,,,,,,,,,,24.72,,,,,,,,,,,,21.34,,,,,,,,,
西部技研,T6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.36,,,,,,,,,,,,116.1
ＪＲＣ,T6224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.54,,,,,,,,,,
エコム,T6225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.16,,,,,,,,,,,,57.98,,,,,
守谷輸送機工業,T6226,,,,,,,,,,,,,,,156.61,,,,,,,,,,,,115.8,,,,,,,,,,,,65.74,,,,,,,,,
ＡＩメカテック,T6227,,,,,,216.91,,,,,,,,,,,,202.25,,,,,,,,,,,,134.28,,,,,,,,,,,,140.49,,,,,,
ジェイ・イー・ティ,T6228,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,206.73,,,,,,,,,,,,280.19
オーケーエム,T6229,,,114.23,,,,,,,,,,,,78.23,,,,,,,,,,,,50.36,,,,,,,,,,,,44.58,,,,,,,,,
ＳＡＮＥＩ,T6230,,,107.68,,,,,,,,,,,,104.71,,,,,,,,,,,,88.18,,,,,,,,,,,,81.43,,,,,,,,,
木村工機,T6231,,,152.89,,,,,,,,,,,,112.13,,,,,,,,,,,,102.43,,,,,,,,,,,,117.35,,,,,,,,,
ＡＣＳＬ,T6232,,,4.79,,,,,,,,,,,,4.63,,,,,,,,,,,,12.25,,,,,,,,,5.47,,,,,,,,,,,,71.56
ＫＬＡＳＳ,T6233,,,,,,,,,197.55,,,,,,,,,,,,183.99,,,,,,,,,,,,199.68,,,,,,,,,,,,251,,,
オプトラン,T6235,,,,,,,,,,,,103.85,,,,,,,,,,,,51.13,,,,,,,,,,,,50.95,,,,,,,,,,,,74.48
